# expression: let me have top <b class='fixed'>three</b> convenience stores near <b class='fixed'>Newtown</b>

valid	let me have three excellent stores near Newtown
valid	give me the chance to have three excellent stores near Newtown
valid	give me the opportunity to have three excellent stores near Newtown

valid	give me a list of top three convenience stores near Newtown
valid	any suggestion for three convenience stores near Newtown
valid	get a list of top three convenience stores near Newtown

valid	show me top three convenience stores near Newtown
valid	list top three convenience stores near Newtown
valid	what are the top three convenience stores near Newtown

valid	I need a list of three Newtown area convenience shops.
valid	can you recommend three convenience stores around Newtown.
valid	which three convenience shops are the best in Newtown.

valid	take me to the three best stores that are near Newtown
valid	where are the three stores near Newtown
valid	three stores near Newtown

valid	let me get three best stores near Newtown
valid	I hope to have three excellent stores near Newtown
divergence	I hope to own three large stores near Newtown

valid	give me a chance to have top three convenience stores close to Newtown.
valid	allow me to have top three convenience stores close to Newtown.
valid	let me able to have top three convenience stores near Newtown.

valid	I want to have three best stores near Newtown
valid	let me have the three best stores near Newtown
divergence	I'm going to have three best stores near Newtown

valid	what are the top three convenience stores near Newtown?
valid	give me a list of top three convenience stores near Newtown.
valid	could you please furnish me the names of top three convenience stores near Newtown?

valid	you could let me have three better stores near Newtown
valid	I want to have the three best stores near Newtown
divergence	you could have the three best stores near Newtown
