# expression: search the web for the <b class='fixed'>Amazon</b> web page

valid	Amazon web page on web
valid	Amazon webpage on internet
valid	search Amazon website

divergence	what kind of products are best suggestible in Amazon
divergence	name the institue for the course of Amazon web services
divergence	why is Amazon the best online shopping market

divergence	Amazon is largest search engine used
divergence	Amazon is working as best selling plateform
divergence	Amazon helps in every field

valid	the Amazon
divergence	Amazon jail
divergence	gold of the Amazon women

valid	look on the web to find the Amazon page
valid	search for Amazon on the web
valid	find the Amazon web page by searching the web

divergence	I want to buy on Amazon
divergence	Amazon I love
divergence	I find what I'm looking for in Amazon

valid	navigate to Amazon web page
valid	search for Amazon web page
valid	locate the web page for Amazon

divergence	we can shopping on Amazon
divergence	we can do business on Amazon
divergence	biggest location of books is on Amazon

valid	please open Amazon website
valid	open the Amazon web page
valid	search in google for Amazon web page

valid	scan the web for the Amazon website page
valid	look for the web for the Amazon web page
valid	search for the web for the Amazon page
