# expression: turn off <b class='fixed'>i-a541</b> now

valid	shut down i-a541
valid	switch off i-a541
valid	close i-a541

cheating	turn off i-a541 later
cheating	turn off i-a541 after weeks
cheating	turn off i-a541 never

valid	shut down i-a541 now
grammar	please off i-a541 now
valid	close i-a541 now

valid	power down i-a541
valid	disconnect i-a541
valid	unplug i-a541 now

valid	please turn off i-a541
valid	I'd like to turn off i-a541 now
valid	can we turn off i-a541 now

valid	turn off the i-a541.
valid	let i-a541 turn off.
valid	call someone to turn i-a541 off.

valid	switch off i-a541 now
valid	turn off i-a541 presently
valid	switch off i-a541 presently

valid	switch off i-a541 right now
valid	kindly turn off the i-a541 now
valid	switch the i-a541 off now

valid	i-a541 turnoff now
valid	i-a541 turn off now
valid	i-a541 turnoff right now

divergence	i-a541 is in different sector now
divergence	we need to re enable i-a541
divergence	maintenance is required to run i-a541
