# expression:  are the burglar alarms in the office malfunctioning ?

valid	are burglar alarms in office not working.
spelling	are burgular alarms in office out of order
valid	what is security working status of burglar alarm in office.

answer	burglar alarm is sometime malfunctioning
answer	burglar alarm is not malfunctioning
answer	burglar alarm is very often malfunctioning

cheating	invaild invaild
cheating	invaild in vaild
cheating	invalid invalid

valid	are the office alarms working
valid	are the office alarms functioning
valid	are the office burglar alarms working

valid	do the burglar alarms in the office work?
valid	are the burglar alarms in the office working?
valid	tell me if the burglar alarms in the office are malfunctioning ?

valid	are the burglar alarms being malfunctioned?
valid	show me the malfunctioned alarms which are not working in the office.
valid	where are those burglar alarms which are malfunctioned in the office?

valid	are the burglar alarms in the office not working ?
valid	are the thief alerts in the workplace breaking down ?
valid	are the thief alerts in the workplace not working ?

valid	are the office burglar alarms broken?
answer	office alarms do not work
answer	I think the office alarms are disconnected

divergence	why are the burglar system alarms is malfunctioning odd sometimes in the office
answer	malfunctioning burglar alarms should be replaced which are dangerous in the safery for office
answer	burglar alarms system was malfunctioing yesterday at the office and also the sound is low

valid	are alarms working?
valid	is there any problem with burglar alarms?
valid	office alarms are ok?
