# expression: where should I try coffee near <b class='fixed'>Newtown</b>

valid	which coffee shop do you suggest in Newtown
valid	is there any coffee shop around Newtown?
valid	give me some coffee shops around Newtown

valid	I'm searching for a place to drink coffee near Newtown
valid	do you know a place to try a good coffee in Newtown?
grammar	I'm getting to know Newtown and I want drink coffee

grammar	which place is good near Newtown to try the coffee?
valid	near Newtown where should I try the coffee?
valid	what place near Newtown can I try the coffee?

answer	near Newtown there is where to drink coffee
answer	near Newtown, you can quickly drink coffee
answer	near Newtown, you can quickly get a coffee

spelling	where can I find a coffe near Newtown
valid	where can I find a coffee near Newtown
valid	in what places near Newtown can I try a coffee

valid	is there any coffee place near Newtown
valid	good coffee around Newtown
valid	what's the best Newtown area coffeehouse

valid	good cafes in Newtown
valid	is there any place to drink coffee near Newtown
spelling	do you know a place for a caffee in Newtown

grammar	do you know a place for a cafe in Newtown
spelling	pls show me a good place for coffe near Newtown
valid	pls show me a good place for a cup of coffee near Newtown

valid	where you should try a good coffee near Newtown
valid	where you should go near to try a good coffee near Newtown
valid	where I could go nearby to try a good coffee near Newtown

valid	what coffee near Newtown place is best?
grammar	where I can find best coffee near Newtown.
valid	what is the place for coffee near Newtown.

valid	where can I find coffee near Newtown
valid	where can I try coffee near Newtown
valid	where can I buy coffee near Newtown
