# expression:  skip to the next song

cheating	23hfhfhshsdsad
cheating	fdhhjgdfde
cheating	aweerdscsdg

divergence	skip to the next song which is boring
valid	skip to the next song please
valid	skip to the next song now

valid	play next song
valid	do play next song by skipping it
valid	please jump to next song

translate	chambea jala cabron
translate	ya no te quedan balas
translate	yo siempre picheo

valid	skip this song
valid	play the next song
valid	go to the next song

valid	go to the next song
valid	next song please
valid	the next song

cheating	unvalid unvalid.
cheating	unvaild unvalid
cheating	unvalid unvalid

translate	bailablesss
translate	vallenatossss
translate	y no se puede olvidar la salsa

valid	go to the next song.
valid	next song, please.
valid	play a different song.

valid	can you please skip to the next song
divergence	his phone will skip to the next song
grammar	I had to skip to the next song
