# expression:  Which luxurious restaurant should I try in <b class='fixed'>High Street</b>

valid	I would like to try an upscale eatery on High Street
valid	do you have a suggestion for an opulent bistro on High Street?
valid	I would like to try the new sushi bar on High Street

valid	what sumptuous eatery could I try on High Street
valid	which lux dining place should I eat at on High Street?
valid	I'm looking to try a luxurious diner on High Street

valid	High Street restaurant suggestions
valid	best High Street restaurants
valid	which High Street restaurants are the best

valid	do not suggest to me some bistro but a luxurious restaurant in High Street that I can attempt?
valid	tell me a luxurious eatery in High Street and if I can give_it_whirl?
valid	I want you to mention some luxuriously opulent eatery in High Street for me to try?

valid	which chophouse restaurant should I try in High Street
valid	which pizzeria should I try in High Street
valid	which restaurant should I try in High Street

valid	show me the luxury restaurants on the High Street
valid	which are the expensive restaurants on the High Street
valid	on the High Street which restaurants are luxurious

valid	which restaurant serving palatable menus should I go in High Street
valid	I need a restaurant in High Street serving sumptuous menus
valid	find me a five star restaurant in High Street

valid	eat_establishment in High Street
valid	deluxe restaurant should I try in High Street
valid	opulence restaurant should I try in High Street
