# expression:  are the burglar alarms in the office malfunctioning ?

valid	are the burglar alarms in the office defective?
valid	do the burglar alarms in the office work?
valid	are the burglar alarms in the office faulty?

spelling	if a robber broke in to our office would the burglar alarm work?
valid	is the alarm bell in our work place defective?
spelling	is the burglar alarm faulty in our work place?

answer	burglar alarms in the office malfunctioning
cheating	smoke alarms in office
cheating	defective alarms in office

cheating	invaild invalid,.
cheating	invaild invalid
cheating	invalid invalid ..

valid	are the burglar alarms in the office inoperative
valid	are the burglar alarms in the office functioning
valid	are the burglar alarms in the office valid

valid	is the burglar alarm in the office working properly
valid	is the alarm in the office broken
valid	is there a malfunctioning alarm in the office

valid	are the security alarms in the office dysfunctional?
valid	are the alarms inoperable in the office?
valid	are you aware if the burglary systems in the office are validated?

valid	are the burglar detectors in the office not working??
valid	are the burglar alarms at the office in working condition?
valid	are the anti-robbery sirens in the office in working order?

cheating	smoke_detector in the office malfunctioning ?
cheating	smoke_alarm in the office malfunctioning ?
cheating	thief in the office malfunctioning ?

cheating	sadsadsasdsd
cheating	sdadaddsdsdsd
cheating	dsssdsdsdssds
